Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2018,80001-120000,3,622,Los Angeles,North,LA City (Northwest/Chatsworth 
2018,Negative Income,0,993,Los Angeles,North,LA City (Northwest/Chatsworth 
2018,No Income,1,1184,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,1-20000,2,661,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,120001-160000,3,333,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,160001-200000,3,734,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,200000-Max,3,192,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,20001-40000,2,1094,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,400001-60000,2,760,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,60001-80000,3,728,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,80001-120000,3,762,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,Negative Income,0,813,Los Angeles,North,LA City (Northwest/Chatsworth 
2019,No Income,2,1763,Los Angeles,North,LA City (Northwest/Chatsworth 
2015,1-20000,2,285,Los Angeles,North/Unincorporated,Castaic
2015,120001-160000,3,233,Los Angeles,North/Unincorporated,Castaic
2015,160001-200000,3,337,Los Angeles,North/Unincorporated,Castaic
2015,200000-Max,4,0,Los Angeles,North/Unincorporated,Castaic
2015,20001-40000,2,446,Los Angeles,North/Unincorporated,Castaic
2015,400001-60000,3,269,Los Angeles,North/Unincorporated,Castaic
2015,60001-80000,3,281,Los Angeles,North/Unincorporated,Castaic
2015,80001-120000,3,241,Los Angeles,North/Unincorporated,Castaic
2015,Negative Income,0,175,Los Angeles,North/Unincorporated,Castaic
2015,No Income,3,496,Los Angeles,North/Unincorporated,Castaic
2016,1-20000,2,533,Los Angeles,North/Unincorporated,Castaic
2016,120001-160000,4,146,Los Angeles,North/Unincorporated,Castaic
2016,160001-200000,4,203,Los Angeles,North/Unincorporated,Castaic
2016,200000-Max,4,234,Los Angeles,North/Unincorporated,Castaic
2016,20001-40000,3,474,Los Angeles,North/Unincorporated,Castaic
2016,400001-60000,2,375,Los Angeles,North/Unincorporated,Castaic
2016,60001-80000,3,437,Los Angeles,North/Unincorporated,Castaic
2016,80001-120000,3,292,Los Angeles,North/Unincorporated,Castaic
2016,Negative Income,0,235,Los Angeles,North/Unincorporated,Castaic
2016,No Income,4,739,Los Angeles,North/Unincorporated,Castaic
2017,1-20000,2,396,Los Angeles,North/Unincorporated,Castaic
2017,120001-160000,3,110,Los Angeles,North/Unincorporated,Castaic
2017,160001-200000,3,86,Los Angeles,North/Unincorporated,Castaic
2017,200000-Max,4,47,Los Angeles,North/Unincorporated,Castaic
2017,20001-40000,3,358,Los Angeles,North/Unincorporated,Castaic
2017,400001-60000,3,153,Los Angeles,North/Unincorporated,Castaic
2017,60001-80000,3,296,Los Angeles,North/Unincorporated,Castaic
2017,80001-120000,3,245,Los Angeles,North/Unincorporated,Castaic
2017,Negative Income,0,433,Los Angeles,North/Unincorporated,Castaic
2017,No Income,3,376,Los Angeles,North/Unincorporated,Castaic
2018,1-20000,2,462,Los Angeles,North/Unincorporated,Castaic
2018,120001-160000,3,229,Los Angeles,North/Unincorporated,Castaic
2018,160001-200000,4,50,Los Angeles,North/Unincorporated,Castaic
2018,200000-Max,3,65,Los Angeles,North/Unincorporated,Castaic
2018,20001-40000,2,340,Los Angeles,North/Unincorporated,Castaic
2018,400001-60000,3,326,Los Angeles,North/Unincorporated,Castaic
2018,60001-80000,3,217,Los Angeles,North/Unincorporated,Castaic
2018,80001-120000,3,357,Los Angeles,North/Unincorporated,Castaic
2018,Negative Income,0,141,Los Angeles,North/Unincorporated,Castaic
2018,No Income,3,202,Los Angeles,North/Unincorporated,Castaic
2019,1-20000,2,150,Los Angeles,North/Unincorporated,Castaic
2019,120001-160000,3,89,Los Angeles,North/Unincorporated,Castaic
2019,160001-200000,4,536,Los Angeles,North/Unincorporated,Castaic
2019,200000-Max,4,60,Los Angeles,North/Unincorporated,Castaic
2019,20001-40000,3,544,Los Angeles,North/Unincorporated,Castaic
2019,400001-60000,3,348,Los Angeles,North/Unincorporated,Castaic
2019,60001-80000,4,304,Los Angeles,North/Unincorporated,Castaic
2019,80001-120000,3,287,Los Angeles,North/Unincorporated,Castaic
2019,Negative Income,0,561,Los Angeles,North/Unincorporated,Castaic
2019,No Income,3,687,Los Angeles,North/Unincorporated,Castaic
2015,1-20000,2,765,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,120001-160000,3,532,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,160001-200000,3,646,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,200000-Max,4,235,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,20001-40000,3,821,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,400001-60000,3,956,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,60001-80000,3,792,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,80001-120000,2,895,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,Negative Income,0,634,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,No Income,1,0,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,1-20000,2,838,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,120001-160000,3,415,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,160001-200000,3,242,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,200000-Max,3,751,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,20001-40000,2,987,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,400001-60000,3,1056,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,60001-80000,3,1003,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,80001-120000,3,729,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,Negative Income,0,849,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2016,No Income,1,1033,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,1-20000,2,880,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,120001-160000,3,939,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,160001-200000,3,249,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,200000-Max,3,293,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,20001-40000,2,1105,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,400001-60000,2,1059,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,60001-80000,3,1044,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,80001-120000,3,904,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,Negative Income,0,1296,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2017,No Income,1,215,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,1-20000,2,930,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,120001-160000,3,681,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,160001-200000,3,445,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,200000-Max,3,422,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,20001-40000,3,1050,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,400001-60000,2,1042,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,60001-80000,3,1097,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,80001-120000,3,989,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,Negative Income,0,723,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2018,No Income,3,1186,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,1-20000,2,1010,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,120001-160000,3,905,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,160001-200000,3,704,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,200000-Max,3,579,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,20001-40000,2,1078,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,400001-60000,3,1016,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,60001-80000,3,1275,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,80001-120000,3,1052,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,Negative Income,0,534,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2019,No Income,1,1162,Los Angeles,Northwest,LA City (North Central/Van Nuys 
2015,1-20000,2,735,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,120001-160000,3,573,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,160001-200000,4,294,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,200000-Max,3,195,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,20001-40000,3,769,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,400001-60000,3,803,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,60001-80000,3,743,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,80001-120000,3,464,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,Negative Income,0,561,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,No Income,1,457,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,1-20000,2,837,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,120001-160000,3,425,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,160001-200000,4,499,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,200000-Max,3,177,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,20001-40000,2,859,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,400001-60000,3,840,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,60001-80000,3,837,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,80001-120000,3,829,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,Negative Income,0,818,Los Angeles,Northwest,LA City (Northwest/Encino 
2016,No Income,2,430,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,1-20000,2,686,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,120001-160000,3,521,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,160001-200000,3,471,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,200000-Max,4,336,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,20001-40000,2,801,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,400001-60000,3,786,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,60001-80000,3,801,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,80001-120000,3,772,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,Negative Income,0,470,Los Angeles,Northwest,LA City (Northwest/Encino 
2017,No Income,1,0,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,1-20000,2,837,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,120001-160000,3,790,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,160001-200000,3,190,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,200000-Max,3,248,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,20001-40000,2,924,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,400001-60000,3,1045,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,60001-80000,3,900,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,80001-120000,3,702,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,Negative Income,0,489,Los Angeles,Northwest,LA City (Northwest/Encino 
2018,No Income,2,363,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,1-20000,2,900,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,120001-160000,3,540,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,160001-200000,3,542,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,200000-Max,3,179,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,20001-40000,2,1003,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,400001-60000,2,857,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,60001-80000,3,682,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,80001-120000,3,709,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,Negative Income,0,867,Los Angeles,Northwest,LA City (Northwest/Encino 
2019,No Income,1,1450,Los Angeles,Northwest,LA City (Northwest/Encino 
2015,1-20000,2,627,Los Angeles,Northwest,Santa Clarita City
2015,120001-160000,3,367,Los Angeles,Northwest,Santa Clarita City
2015,160001-200000,4,263,Los Angeles,Northwest,Santa Clarita City
2015,200000-Max,4,184,Los Angeles,Northwest,Santa Clarita City
2015,20001-40000,2,658,Los Angeles,Northwest,Santa Clarita City
2015,400001-60000,3,717,Los Angeles,Northwest,Santa Clarita City
2015,60001-80000,2,721,Los Angeles,Northwest,Santa Clarita City
2015,80001-120000,3,542,Los Angeles,Northwest,Santa Clarita City
2015,Negative Income,0,793,Los Angeles,Northwest,Santa Clarita City
2015,No Income,2,904,Los Angeles,Northwest,Santa Clarita City
2016,1-20000,2,772,Los Angeles,Northwest,Santa Clarita City
2016,120001-160000,3,411,Los Angeles,Northwest,Santa Clarita City
2016,160001-200000,3,187,Los Angeles,Northwest,Santa Clarita City
2016,200000-Max,3,263,Los Angeles,Northwest,Santa Clarita City
2016,20001-40000,2,700,Los Angeles,Northwest,Santa Clarita City
2016,400001-60000,3,740,Los Angeles,Northwest,Santa Clarita City
2016,60001-80000,3,649,Los Angeles,Northwest,Santa Clarita City
2016,80001-120000,3,574,Los Angeles,Northwest,Santa Clarita City
2016,Negative Income,0,521,Los Angeles,Northwest,Santa Clarita City
2016,No Income,2,1505,Los Angeles,Northwest,Santa Clarita City
2017,1-20000,2,855,Los Angeles,Northwest,Santa Clarita City
2017,120001-160000,3,458,Los Angeles,Northwest,Santa Clarita City
2017,160001-200000,3,165,Los Angeles,Northwest,Santa Clarita City
2017,200000-Max,4,247,Los Angeles,Northwest,Santa Clarita City
2017,20001-40000,2,820,Los Angeles,Northwest,Santa Clarita City
2017,400001-60000,3,668,Los Angeles,Northwest,Santa Clarita City
2017,60001-80000,3,852,Los Angeles,Northwest,Santa Clarita City
2017,80001-120000,3,575,Los Angeles,Northwest,Santa Clarita City
2017,Negative Income,0,662,Los Angeles,Northwest,Santa Clarita City
2017,No Income,1,910,Los Angeles,Northwest,Santa Clarita City
2018,1-20000,2,727,Los Angeles,Northwest,Santa Clarita City
2018,120001-160000,3,561,Los Angeles,Northwest,Santa Clarita City
2018,160001-200000,3,579,Los Angeles,Northwest,Santa Clarita City
2018,200000-Max,4,95,Los Angeles,Northwest,Santa Clarita City
2018,20001-40000,2,733,Los Angeles,Northwest,Santa Clarita City
2018,400001-60000,2,794,Los Angeles,Northwest,Santa Clarita City
2018,60001-80000,3,676,Los Angeles,Northwest,Santa Clarita City
2018,80001-120000,3,413,Los Angeles,Northwest,Santa Clarita City
2018,Negative Income,0,1217,Los Angeles,Northwest,Santa Clarita City
2018,No Income,1,480,Los Angeles,Northwest,Santa Clarita City
2019,1-20000,2,1061,Los Angeles,Northwest,Santa Clarita City
2019,120001-160000,3,478,Los Angeles,Northwest,Santa Clarita City
2019,160001-200000,3,156,Los Angeles,Northwest,Santa Clarita City
2019,200000-Max,3,179,Los Angeles,Northwest,Santa Clarita City
2019,20001-40000,2,826,Los Angeles,Northwest,Santa Clarita City
2019,400001-60000,3,595,Los Angeles,Northwest,Santa Clarita City
2019,60001-80000,2,589,Los Angeles,Northwest,Santa Clarita City
2019,80001-120000,3,681,Los Angeles,Northwest,Santa Clarita City
2019,Negative Income,0,605,Los Angeles,Northwest,Santa Clarita City
2019,No Income,2,329,Los Angeles,Northwest,Santa Clarita City
2015,1-20000,2,476,Los Angeles,South Central,Carson City
2015,120001-160000,4,231,Los Angeles,South Central,Carson City
2015,160001-200000,5,230,Los Angeles,South Central,Carson City
2015,200000-Max,4,253,Los Angeles,South Central,Carson City
2015,20001-40000,2,254,Los Angeles,South Central,Carson City
2015,400001-60000,3,520,Los Angeles,South Central,Carson City
2015,60001-80000,3,237,Los Angeles,South Central,Carson City
2015,80001-120000,3,277,Los Angeles,South Central,Carson City
2015,Negative Income,0,441,Los Angeles,South Central,Carson City
2015,No Income,2,0,Los Angeles,South Central,Carson City
2016,1-20000,2,495,Los Angeles,South Central,Carson City
2016,120001-160000,3,220,Los Angeles,South Central,Carson City
2016,160001-200000,4,311,Los Angeles,South Central,Carson City
2016,200000-Max,4,67,Los Angeles,South Central,Carson City
2016,20001-40000,3,243,Los Angeles,South Central,Carson City
2016,400001-60000,3,455,Los Angeles,South Central,Carson City
2016,60001-80000,3,508,Los Angeles,South Central,Carson City
2016,80001-120000,4,488,Los Angeles,South Central,Carson City
2016,Negative Income,0,0,Los Angeles,South Central,Carson City
2016,No Income,1,467,Los Angeles,South Central,Carson City
2017,1-20000,2,328,Los Angeles,South Central,Carson City
2017,120001-160000,3,324,Los Angeles,South Central,Carson City
2017,160001-200000,4,0,Los Angeles,South Central,Carson City
2017,200000-Max,4,19,Los Angeles,South Central,Carson City
2017,20001-40000,2,466,Los Angeles,South Central,Carson City
2017,400001-60000,3,557,Los Angeles,South Central,Carson City
2017,60001-80000,3,406,Los Angeles,South Central,Carson City
2017,80001-120000,3,256,Los Angeles,South Central,Carson City
