Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2016,1-20000,2.0,533.0,Los Angeles,North/Unincorporated,Castaic
2016,120001-160000,4.0,146.0,Los Angeles,North/Unincorporated,Castaic
2016,160001-200000,4.0,203.0,Los Angeles,North/Unincorporated,Castaic
2016,200000-Max,4.0,234.0,Los Angeles,North/Unincorporated,Castaic
2016,20001-40000,3.0,474.0,Los Angeles,North/Unincorporated,Castaic
2016,400001-60000,2.0,375.0,Los Angeles,North/Unincorporated,Castaic
2016,60001-80000,3.0,437.0,Los Angeles,North/Unincorporated,Castaic
2016,80001-120000,3.0,292.0,Los Angeles,North/Unincorporated,Castaic
2016,Negative Income,0.0,235.0,Los Angeles,North/Unincorporated,Castaic
2016,No Income,4.0,739.0,Los Angeles,North/Unincorporated,Castaic
2017,1-20000,2.0,396.0,Los Angeles,North/Unincorporated,Castaic
2017,120001-160000,3.0,110.0,Los Angeles,North/Unincorporated,Castaic
2017,160001-200000,3.0,86.0,Los Angeles,North/Unincorporated,Castaic
2017,200000-Max,4.0,47.0,Los Angeles,North/Unincorporated,Castaic
2017,20001-40000,3.0,358.0,Los Angeles,North/Unincorporated,Castaic
2017,400001-60000,3.0,153.0,Los Angeles,North/Unincorporated,Castaic
2017,60001-80000,3.0,296.0,Los Angeles,North/Unincorporated,Castaic
2017,80001-120000,3.0,245.0,Los Angeles,North/Unincorporated,Castaic
2017,Negative Income,0.0,433.0,Los Angeles,North/Unincorporated,Castaic
2017,No Income,3.0,376.0,Los Angeles,North/Unincorporated,Castaic
2018,1-20000,2.0,462.0,Los Angeles,North/Unincorporated,Castaic
2018,120001-160000,3.0,229.0,Los Angeles,North/Unincorporated,Castaic
2018,160001-200000,4.0,50.0,Los Angeles,North/Unincorporated,Castaic
2018,200000-Max,3.0,65.0,Los Angeles,North/Unincorporated,Castaic
2018,20001-40000,2.0,340.0,Los Angeles,North/Unincorporated,Castaic
2018,400001-60000,3.0,326.0,Los Angeles,North/Unincorporated,Castaic
2018,60001-80000,3.0,217.0,Los Angeles,North/Unincorporated,Castaic
2018,80001-120000,3.0,357.0,Los Angeles,North/Unincorporated,Castaic
2018,Negative Income,0.0,141.0,Los Angeles,North/Unincorporated,Castaic
2018,No Income,3.0,202.0,Los Angeles,North/Unincorporated,Castaic
2019,1-20000,2.0,150.0,Los Angeles,North/Unincorporated,Castaic
2019,120001-160000,3.0,89.0,Los Angeles,North/Unincorporated,Castaic
2019,160001-200000,4.0,536.0,Los Angeles,North/Unincorporated,Castaic
2019,200000-Max,4.0,60.0,Los Angeles,North/Unincorporated,Castaic
2019,20001-40000,3.0,544.0,Los Angeles,North/Unincorporated,Castaic
2019,400001-60000,3.0,348.0,Los Angeles,North/Unincorporated,Castaic
2019,60001-80000,4.0,304.0,Los Angeles,North/Unincorporated,Castaic
2019,80001-120000,3.0,287.0,Los Angeles,North/Unincorporated,Castaic
2019,Negative Income,0.0,561.0,Los Angeles,North/Unincorporated,Castaic
2019,No Income,3.0,687.0,Los Angeles,North/Unincorporated,Castaic
2015,1-20000,2.0,765.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,120001-160000,3.0,532.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,160001-200000,3.0,646.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,200000-Max,4.0,235.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,20001-40000,3.0,821.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,400001-60000,3.0,956.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,60001-80000,3.0,792.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,80001-120000,2.0,895.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,Negative Income,0.0,634.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,No Income,1.0,0.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,1-20000,2.0,838.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,120001-160000,3.0,415.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,160001-200000,3.0,242.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,200000-Max,3.0,751.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,20001-40000,2.0,987.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,400001-60000,3.0,1056.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,60001-80000,3.0,1003.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,80001-120000,3.0,729.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,Negative Income,0.0,849.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2016,No Income,1.0,1033.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,1-20000,2.0,880.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,120001-160000,3.0,939.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,160001-200000,3.0,249.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,200000-Max,3.0,293.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,20001-40000,2.0,1105.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,400001-60000,2.0,1059.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,60001-80000,3.0,1044.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,80001-120000,3.0,904.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,Negative Income,0.0,1296.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2017,No Income,1.0,215.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,1-20000,2.0,930.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,120001-160000,3.0,681.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,160001-200000,3.0,445.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,200000-Max,3.0,422.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,20001-40000,3.0,1050.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,400001-60000,2.0,1042.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,60001-80000,3.0,1097.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,80001-120000,3.0,989.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,Negative Income,0.0,723.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2018,No Income,3.0,1186.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,1-20000,2.0,1010.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,120001-160000,3.0,905.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,160001-200000,3.0,704.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,200000-Max,3.0,579.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,20001-40000,2.0,1078.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,400001-60000,3.0,1016.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,60001-80000,3.0,1275.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,80001-120000,3.0,1052.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,Negative Income,0.0,534.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2019,No Income,1.0,1162.0,Los Angeles,Northwest,LA City (North Central/Van Nuys & North Sherman Oaks)
2015,1-20000,2.0,735.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,120001-160000,3.0,573.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,160001-200000,4.0,294.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,200000-Max,3.0,195.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,20001-40000,3.0,769.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,400001-60000,3.0,803.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,60001-80000,3.0,743.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,80001-120000,3.0,464.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,Negative Income,0.0,561.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,No Income,1.0,457.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,1-20000,2.0,837.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,120001-160000,3.0,425.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,160001-200000,4.0,499.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,200000-Max,3.0,177.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,20001-40000,2.0,859.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,400001-60000,3.0,840.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,60001-80000,3.0,837.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,80001-120000,3.0,829.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,Negative Income,0.0,818.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2016,No Income,2.0,430.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,1-20000,2.0,686.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,120001-160000,3.0,521.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,160001-200000,3.0,471.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,200000-Max,4.0,336.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,20001-40000,2.0,801.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,400001-60000,3.0,786.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,60001-80000,3.0,801.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,80001-120000,3.0,772.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,Negative Income,0.0,470.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2017,No Income,1.0,0.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,1-20000,2.0,837.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,120001-160000,3.0,790.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,160001-200000,3.0,190.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,200000-Max,3.0,248.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,20001-40000,2.0,924.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,400001-60000,3.0,1045.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,60001-80000,3.0,900.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,80001-120000,3.0,702.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,Negative Income,0.0,489.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2018,No Income,2.0,363.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,1-20000,2.0,900.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,120001-160000,3.0,540.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,160001-200000,3.0,542.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,200000-Max,3.0,179.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,20001-40000,2.0,1003.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,400001-60000,2.0,857.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,60001-80000,3.0,682.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,80001-120000,3.0,709.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,Negative Income,0.0,867.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2019,No Income,1.0,1450.0,Los Angeles,Northwest,LA City (Northwest/Encino & Tarzana)
2015,1-20000,2.0,627.0,Los Angeles,Northwest,Santa Clarita City
2015,120001-160000,3.0,367.0,Los Angeles,Northwest,Santa Clarita City
2015,160001-200000,4.0,263.0,Los Angeles,Northwest,Santa Clarita City
2015,200000-Max,4.0,184.0,Los Angeles,Northwest,Santa Clarita City
2015,20001-40000,2.0,658.0,Los Angeles,Northwest,Santa Clarita City
2015,400001-60000,3.0,717.0,Los Angeles,Northwest,Santa Clarita City
2015,60001-80000,2.0,721.0,Los Angeles,Northwest,Santa Clarita City
2015,80001-120000,3.0,542.0,Los Angeles,Northwest,Santa Clarita City
2015,Negative Income,0.0,793.0,Los Angeles,Northwest,Santa Clarita City
2015,No Income,2.0,904.0,Los Angeles,Northwest,Santa Clarita City
2016,1-20000,2.0,772.0,Los Angeles,Northwest,Santa Clarita City
2016,120001-160000,3.0,411.0,Los Angeles,Northwest,Santa Clarita City
2016,160001-200000,3.0,187.0,Los Angeles,Northwest,Santa Clarita City
2016,200000-Max,3.0,263.0,Los Angeles,Northwest,Santa Clarita City
2016,20001-40000,2.0,700.0,Los Angeles,Northwest,Santa Clarita City
2016,400001-60000,3.0,740.0,Los Angeles,Northwest,Santa Clarita City
2016,60001-80000,3.0,649.0,Los Angeles,Northwest,Santa Clarita City
2016,80001-120000,3.0,574.0,Los Angeles,Northwest,Santa Clarita City
2016,Negative Income,0.0,521.0,Los Angeles,Northwest,Santa Clarita City
2016,No Income,2.0,1505.0,Los Angeles,Northwest,Santa Clarita City
2017,1-20000,2.0,855.0,Los Angeles,Northwest,Santa Clarita City
2017,120001-160000,3.0,458.0,Los Angeles,Northwest,Santa Clarita City
2017,160001-200000,3.0,165.0,Los Angeles,Northwest,Santa Clarita City
2017,200000-Max,4.0,247.0,Los Angeles,Northwest,Santa Clarita City
2017,20001-40000,2.0,820.0,Los Angeles,Northwest,Santa Clarita City
2017,400001-60000,3.0,668.0,Los Angeles,Northwest,Santa Clarita City
2017,60001-80000,3.0,852.0,Los Angeles,Northwest,Santa Clarita City
2017,80001-120000,3.0,575.0,Los Angeles,Northwest,Santa Clarita City
2017,Negative Income,0.0,662.0,Los Angeles,Northwest,Santa Clarita City
2017,No Income,1.0,910.0,Los Angeles,Northwest,Santa Clarita City
2018,1-20000,2.0,727.0,Los Angeles,Northwest,Santa Clarita City
2018,120001-160000,3.0,561.0,Los Angeles,Northwest,Santa Clarita City
2018,160001-200000,3.0,579.0,Los Angeles,Northwest,Santa Clarita City
2018,200000-Max,4.0,95.0,Los Angeles,Northwest,Santa Clarita City
2018,20001-40000,2.0,733.0,Los Angeles,Northwest,Santa Clarita City
2018,400001-60000,2.0,794.0,Los Angeles,Northwest,Santa Clarita City
2018,60001-80000,3.0,676.0,Los Angeles,Northwest,Santa Clarita City
2018,80001-120000,3.0,413.0,Los Angeles,Northwest,Santa Clarita City
2018,Negative Income,0.0,1217.0,Los Angeles,Northwest,Santa Clarita City
2018,No Income,1.0,480.0,Los Angeles,Northwest,Santa Clarita City
2019,1-20000,2.0,1061.0,Los Angeles,Northwest,Santa Clarita City
2019,120001-160000,3.0,478.0,Los Angeles,Northwest,Santa Clarita City
2019,160001-200000,3.0,156.0,Los Angeles,Northwest,Santa Clarita City
2019,200000-Max,3.0,179.0,Los Angeles,Northwest,Santa Clarita City
2019,20001-40000,2.0,826.0,Los Angeles,Northwest,Santa Clarita City
2019,400001-60000,3.0,595.0,Los Angeles,Northwest,Santa Clarita City
2019,60001-80000,2.0,589.0,Los Angeles,Northwest,Santa Clarita City
2019,80001-120000,3.0,681.0,Los Angeles,Northwest,Santa Clarita City
2019,Negative Income,0.0,605.0,Los Angeles,Northwest,Santa Clarita City
2019,No Income,2.0,329.0,Los Angeles,Northwest,Santa Clarita City
2015,1-20000,2.0,476.0,Los Angeles,South Central,Carson City
2015,120001-160000,4.0,231.0,Los Angeles,South Central,Carson City
2015,160001-200000,5.0,230.0,Los Angeles,South Central,Carson City
2015,200000-Max,4.0,253.0,Los Angeles,South Central,Carson City
2015,20001-40000,2.0,254.0,Los Angeles,South Central,Carson City
2015,400001-60000,3.0,520.0,Los Angeles,South Central,Carson City
2015,60001-80000,3.0,237.0,Los Angeles,South Central,Carson City
2015,80001-120000,3.0,277.0,Los Angeles,South Central,Carson City
2015,Negative Income,0.0,441.0,Los Angeles,South Central,Carson City
2015,No Income,2.0,0.0,Los Angeles,South Central,Carson City
2016,1-20000,2.0,495.0,Los Angeles,South Central,Carson City
2016,120001-160000,3.0,220.0,Los Angeles,South Central,Carson City
2016,160001-200000,4.0,311.0,Los Angeles,South Central,Carson City
2016,200000-Max,4.0,67.0,Los Angeles,South Central,Carson City
2016,20001-40000,3.0,243.0,Los Angeles,South Central,Carson City
2016,400001-60000,3.0,455.0,Los Angeles,South Central,Carson City
2016,60001-80000,3.0,508.0,Los Angeles,South Central,Carson City
2016,80001-120000,4.0,488.0,Los Angeles,South Central,Carson City
2016,Negative Income,0.0,0.0,Los Angeles,South Central,Carson City
2016,No Income,1.0,467.0,Los Angeles,South Central,Carson City
2017,1-20000,2.0,328.0,Los Angeles,South Central,Carson City
2017,120001-160000,3.0,324.0,Los Angeles,South Central,Carson City
2017,160001-200000,4.0,0.0,Los Angeles,South Central,Carson City
2017,200000-Max,4.0,19.0,Los Angeles,South Central,Carson City
2017,20001-40000,2.0,466.0,Los Angeles,South Central,Carson City
2017,400001-60000,3.0,557.0,Los Angeles,South Central,Carson City
2017,60001-80000,3.0,406.0,Los Angeles,South Central,Carson City
2017,80001-120000,3.0,256.0,Los Angeles,South Central,Carson City
2017,Negative Income,0.0,207.0,Los Angeles,South Central,Carson City
2017,No Income,1.0,0.0,Los Angeles,South Central,Carson City
2018,1-20000,2.0,360.0,Los Angeles,South Central,Carson City
2018,120001-160000,4.0,410.0,Los Angeles,South Central,Carson City
2018,160001-200000,4.0,1173.0,Los Angeles,South Central,Carson City
2018,200000-Max,4.0,144.0,Los Angeles,South Central,Carson City
2018,20001-40000,3.0,589.0,Los Angeles,South Central,Carson City
2018,400001-60000,3.0,484.0,Los Angeles,South Central,Carson City
2018,60001-80000,3.0,599.0,Los Angeles,South Central,Carson City
2018,80001-120000,4.0,323.0,Los Angeles,South Central,Carson City
2018,Negative Income,0.0,667.0,Los Angeles,South Central,Carson City
2018,No Income,1.0,2936.0,Los Angeles,South Central,Carson City
2019,1-20000,2.0,583.0,Los Angeles,South Central,Carson City
2019,120001-160000,4.0,67.0,Los Angeles,South Central,Carson City
2019,160001-200000,4.0,553.0,Los Angeles,South Central,Carson City
